text_id	filename	Adj	Adv	All_tokens	Char	CjCo	CjSb	Cnj	Dig	Freq001	Freq002	Freq003	Freq004	Freq005	Freq006	Freq007	Freq008	Freq009	Freq010	Freq011	Freq012	Freq013	Freq014	Freq015	Freq016	Freq017	Freq018	Freq019	Freq020	Freq021	Freq022	Freq023	Freq024	Freq025	Freq026	Freq027	Freq028	Freq029	Freq030	FuncT	LemT	N	NoGe	NoPr	Noun	PVerb	PnIr	PnPe	PnPe1	PnPe2	PnRe	PnRi	Pp	PpPv	Prep	Prn	Pt	PtSj	RgFw	S	SL10	SL20	SL30	T	TAdj	TAdv	TNoun	TVerb	Vb1	Vb2	VbPa	VbPr	Verb	m_ASL	m_AWL	m_AdVar	m_AdjPpPvToNoun	m_AdjPpPvToS	m_AdjToN	m_AdjToNoun	m_AdjToS	m_AdvToN	m_AdvToS	m_AdvToVerb	m_CjCoCjSbΤoN	m_CjCoCjSbΤoS	m_CjCoΤoS	m_CjSbΤoN	m_CjSbΤoS	m_CnjToS	m_CorTAdj	m_CorTAdv	m_CorTNoun	m_CorTVerb	m_D	m_Density1	m_Density2	m_DigToN	m_DisToHapax	m_Entr	m_Freq001pc	m_Freq002pc	m_Freq003pc	m_Freq004pc	m_Freq005pc	m_Freq006pc	m_Freq007pc	m_Freq008pc	m_Freq009pc	m_Freq010pc	m_Freq011pc	m_Freq012pc	m_Freq013pc	m_Freq014pc	m_Freq015pc	m_Freq016pc	m_Freq017pc	m_Freq018pc	m_Freq019pc	m_Freq020pc	m_Freq021pc	m_Freq022pc	m_Freq023pc	m_Freq024pc	m_Freq025pc	m_Freq026pc	m_Freq027pc	m_Freq028pc	m_Freq029pc	m_Freq030pc	m_Guiraud	m_Herdan	m_NoGeToNoun	m_NoPrToN	m_NounToN	m_NounToVerb	m_PVerbToS	m_PVerbToVerb	m_PnIrToN	m_PnIrToPrn	m_PnPe1ToN	m_PnPe2ToN	m_PnPeToN	m_PnPeToPrn	m_PnReRiToN	m_PnReRiToPrn	m_PnReToN	m_PnReToPrn	m_PnRiToN	m_PnRiToPrn	m_PpPvToS	m_PpToS	m_PrepToS	m_PrnToN	m_PrnToNoun	m_PrnToS	m_PtSjToS	m_PtSjToVerb	m_PtToS	m_RelEntr	m_RgFwToN	m_SL10toS	m_SL20toS	m_SL30toS	m_SqTAdj	m_SqTAdv	m_SqTNoun	m_SqTVerb	m_TTR	m_TTRLem	m_Uber	m_Vb1ToVerb	m_Vb2ToVerb	m_VbPaToVerb	m_VbPrToVerb	m_VerbToN	m_VerbToS	m_YuleK	m_ΤAdjToAdj	m_ΤAdjToN	m_ΤAdjToNlex	m_ΤAdvToAdv	m_ΤAdvToN	m_ΤAdvToNlex	m_ΤVerbToN	m_ΤVerbToNlex	m_ΤVerbToVerb	m_ΤΝounToN	m_ΤΝounToNlex	m_ΤΝounToNoun
2177	2177.chunk	10	17	222	826	8	0	8	0	91	11	4	3	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	97	179.0	5	9	47	5	0	3	1	0	3	0	2	0	14	14	2	1	0	24.0	5	0	0	115.0	9	14	37	25	6	0	17	5	31.0	7.458333333333333	4.614525139664805	0.14935064935064934	0.2127659574468085	0.4166666666666667	0.055865921787709494	0.2127659574468085	0.4166666666666667	0.09497206703910614	0.7083333333333334	0.5483870967741935	0.0446927374301676	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	2.0124611797498106	2.4009801919951235	3.816258611157535	3.1750031750047625	103.320312500000	0.16233766233766234	0.8603351955307262	0.0	0.12087912087912088	6.453538456454691	0.5083798882681564	0.061452513966480445	0.0223463687150838	0.01675977653631285	0.0111731843575419	0.0	0.00558659217877095	0.0111731843575419	0.00558659217877095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.595503566647263	0.9147058472151189	0.10638297872340426	0.05027932960893855	0.26256983240223464	1.5161290322580645	0.20833333333333334	0.16129032258064516	0.0	0.0	0.00558659217877095	0.0	0.01675977653631285	0.21428571428571427	0.01675977653631285	0.21428571428571427	0.01675977653631285	0.21428571428571427	0.0	0.0	0.0	0.08333333333333333	0.5833333333333334	0.0782122905027933	0.2978723404255319	0.5833333333333334	0.041666666666666664	0.03225806451612903	0.08333333333333333	0.8623326186168911	0.0	0.20833333333333334	0.0	0.0	1.1	0.7058823529411765	0.8297872340425532	0.8709677419354839	0.6424581005586593	0.5418994413407822	26.412748792543546	0.1935483870967742	0.0	0.5483870967741935	0.16129032258064516	0.17318435754189945	1.2916666666666667	108.61084235822852	0.9	0.05027932960893855	0.05844155844155844	0.8235294117647058	0.0782122905027933	0.09090909090909091	0.13966480446927373	0.16233766233766234	0.8064516129032258	0.20670391061452514	0.24025974025974026	0.7872340425531915
2178	2178.chunk	7	19	218	719	4	1	5	0	50	20	6	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	69	148.0	6	10	40	18	2	0	0	0	0	0	0	0	8	5	11	2	0	46.0	0	0	0	84.0	5	10	22	22	17	6	0	29	34.0	3.217391304347826	4.858108108108108	0.11811023622047244	0.175	0.15217391304347827	0.0472972972972973	0.175	0.15217391304347827	0.12837837837837837	0.41304347826086957	0.5588235294117647	0.033783783783783786	0.10869565217391304	0.08695652173913043	0.006756756756756757	0.021739130434782608	0.10869565217391304	1.3363062095621219	1.6222142113076254	2.4596747752497685	2.6678918753996625	55.1250000000000	0.16535433070866143	0.8581081081081081	0.0	0.4	6.111348596067995	0.33783783783783783	0.13513513513513514	0.04054054054054054	0.02027027027027027	0.02027027027027027	0.006756756756756757	0.006756756756756757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.904757466825006	0.8866577115616167	0.15	0.06756756756756757	0.2702702702702703	1.1764705882352942	0.391304347826087	0.5294117647058824	0.013513513513513514	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17391304347826086	0.033783783783783786	0.125	0.10869565217391304	0.043478260869565216	0.058823529411764705	0.2391304347826087	0.847685432740828	0.0	0.0	0.0	0.0	1.0	0.42105263157894735	0.5	0.5882352941176471	0.5675675675675675	0.46621621621621623	19.147855097127177	0.5	0.17647058823529413	0.0	0.8529411764705882	0.22972972972972974	0.7391304347826086	111.39517896274653	0.7142857142857143	0.033783783783783786	0.03937007874015748	0.5263157894736842	0.06756756756756757	0.07874015748031496	0.14864864864864866	0.1732283464566929	0.6470588235294118	0.14864864864864866	0.1732283464566929	0.55
2179	2179.chunk	4	6	143	480	7	3	10	7	25	23	2	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	47	116.0	2	0	24	10	2	1	0	1	1	0	0	0	7	9	3	2	0	13.0	6	1	0	56.0	2	5	9	10	2	1	2	17	20.0	8.923076923076923	4.137931034482759	0.07692307692307693	0.16666666666666666	0.3076923076923077	0.034482758620689655	0.16666666666666666	0.3076923076923077	0.05172413793103448	0.46153846153846156	0.3	0.08620689655172414	0.7692307692307693	0.5384615384615384	0.02586206896551724	0.23076923076923078	0.7692307692307693	0.7071067811865475	1.4433756729740645	1.299038105676658	1.5811388300841895	26.1333333333333	0.27472527472527475	0.7844827586206896	0.0603448275862069	0.92	5.443448472136041	0.21551724137931033	0.19827586206896552	0.017241379310344827	0.008620689655172414	0.017241379310344827	0.0	0.017241379310344827	0.0	0.0	0.0	0.008620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.199469468957452	0.8468024227806388	0.08333333333333333	0.0	0.20689655172413793	1.2	0.7692307692307693	0.5	0.017241379310344827	0.2222222222222222	0.0	0.008620689655172414	0.008620689655172414	0.1111111111111111	0.008620689655172414	0.1111111111111111	0.008620689655172414	0.1111111111111111	0.0	0.0	0.0	0.0	0.5384615384615384	0.07758620689655173	0.375	0.6923076923076923	0.15384615384615385	0.1	0.23076923076923078	0.7937392180006738	0.0	0.46153846153846156	0.07692307692307693	0.0	0.0	1.1666666666666667	0.4583333333333333	0.4	0.4827586206896552	0.4051724137931034	13.475787454986007	0.1	0.05	0.1	0.85	0.1724137931034483	1.5384615384615385	225.92152199762188	0.5	0.017241379310344827	0.02197802197802198	0.8333333333333334	0.04310344827586207	0.054945054945054944	0.08620689655172414	0.10989010989010989	0.5	0.07758620689655173	0.0989010989010989	0.375
2180	2180.chunk	12	14	312	1317	30	2	32	0	107	15	6	4	6	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	37	127	275.0	4	7	60	11	0	2	0	0	0	0	0	0	34	18	4	2	0	23.0	9	4	1	145.0	8	13	43	34	0	0	1	39	41.0	11.956521739130435	4.789090909090909	0.08823529411764706	0.2	0.5217391304347826	0.04363636363636364	0.2	0.5217391304347826	0.05090909090909091	0.6086956521739131	0.34146341463414637	0.11636363636363636	1.391304347826087	1.3043478260869565	0.007272727272727273	0.08695652173913043	1.391304347826087	1.6329931618554523	2.456769074559977	3.9253449954536905	3.754671886544782	80.8653846153846	0.15546218487394958	0.8654545454545455	0.0	0.14018691588785046	6.547174758207884	0.3890909090909091	0.05454545454545454	0.02181818181818182	0.014545454545454545	0.02181818181818182	0.007272727272727273	0.007272727272727273	0.0	0.0	0.0036363636363636364	0.0	0.0	0.0036363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036363636363636364	0.0	0.0	0.0	0.0	0.0	8.743828992755144	0.8860488803768602	0.06666666666666667	0.025454545454545455	0.21818181818181817	1.4634146341463414	0.4782608695652174	0.2682926829268293	0.0	0.0	0.0	0.0	0.007272727272727273	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4782608695652173	0.06545454545454546	0.3	0.782608695652174	0.08695652173913043	0.04878048780487805	0.17391304347826086	0.807965225104218	0.0	0.391304347826087	0.17391304347826086	0.043478260869565216	0.8333333333333334	1.0714285714285714	0.6833333333333333	0.7804878048780488	0.5272727272727272	0.4618181818181818	21.406833929299225	0.0	0.0	0.024390243902439025	0.9512195121951219	0.14909090909090908	1.7826086956521738	161.8512396694215	0.6666666666666666	0.02909090909090909	0.03361344537815126	0.9285714285714286	0.04727272727272727	0.0546218487394958	0.12363636363636364	0.14285714285714285	0.8292682926829268	0.15636363636363637	0.18067226890756302	0.7166666666666667
2181	2181.chunk	23	13	310	1324	22	2	24	0	120	16	12	4	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	31	135	269.0	4	6	62	9	0	7	4	0	1	0	1	1	33	19	5	5	0	17.0	13	5	1	159.0	19	12	47	45	37	0	4	35	48.0	15.823529411764707	4.921933085501859	0.13025210084033614	0.3870967741935484	1.411764705882353	0.08550185873605948	0.3709677419354839	1.3529411764705883	0.048327137546468404	0.7647058823529411	0.2708333333333333	0.08921933085501858	1.411764705882353	1.2941176470588236	0.007434944237918215	0.11764705882352941	1.411764705882353	2.8013971669430457	2.3533936216582085	4.220724597629211	4.592793267718459	114.913636363636	0.13025210084033614	0.8847583643122676	0.0	0.13333333333333333	6.803504404598112	0.44609665427509293	0.05947955390334572	0.04460966542750929	0.01486988847583643	0.0037174721189591076	0.0	0.011152416356877323	0.0037174721189591076	0.0	0.0037174721189591076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037174721189591076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.694401097510108	0.9060171040639047	0.06451612903225806	0.022304832713754646	0.23048327137546468	1.2916666666666667	0.5294117647058824	0.1875	0.0	0.0	0.01486988847583643	0.0	0.026022304832713755	0.3684210526315789	0.0037174721189591076	0.05263157894736842	0.0037174721189591076	0.05263157894736842	0.0	0.0	0.058823529411764705	0.058823529411764705	1.9411764705882353	0.07063197026022305	0.3064516129032258	1.1176470588235294	0.29411764705882354	0.10416666666666667	0.29411764705882354	0.8429085212810322	0.0	0.7647058823529411	0.29411764705882354	0.058823529411764705	0.7391304347826086	1.0769230769230769	0.7258064516129032	0.9791666666666666	0.5910780669144982	0.5018587360594795	25.8531326982576	0.7708333333333334	0.0	0.08333333333333333	0.7291666666666666	0.17843866171003717	2.823529411764706	119.40133497325908	0.8260869565217391	0.07063197026022305	0.07983193277310924	0.9230769230769231	0.04460966542750929	0.05042016806722689	0.16728624535315986	0.18907563025210083	0.9375	0.17472118959107807	0.19747899159663865	0.7580645161290323
2182	2182.chunk	12	11	228	1012	10	5	15	0	81	14	9	3	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	93	198.0	11	7	45	12	0	2	0	0	2	0	0	0	16	18	12	10	0	10.0	7	4	3	114.0	9	11	30	26	0	0	0	27	31.0	19.8	5.111111111111111	0.12269938650306748	0.26666666666666666	1.2	0.06060606060606061	0.26666666666666666	1.2	0.05555555555555555	1.1	0.3548387096774194	0.07575757575757576	1.5	1.0	0.025252525252525252	0.5	1.5	1.8371173070873836	2.345207879911715	3.162277660168379	3.302003302004953	77.3571428571429	0.2147239263803681	0.8232323232323232	0.0	0.1728395061728395	6.425851855403652	0.4090909090909091	0.0707070707070707	0.045454545454545456	0.015151515151515152	0.005050505050505051	0.010101010101010102	0.005050505050505051	0.010101010101010102	0.0	0.005050505050505051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.101627221513196	0.8956050102811217	0.24444444444444444	0.03535353535353535	0.22727272727272727	1.4516129032258065	1.2	0.3870967741935484	0.0	0.0	0.0	0.0	0.010101010101010102	0.1111111111111111	0.010101010101010102	0.1111111111111111	0.010101010101010102	0.1111111111111111	0.0	0.0	0.0	0.0	1.6	0.09090909090909091	0.4	1.8	1.0	0.3225806451612903	1.2	0.8422534396270757	0.0	0.7	0.4	0.3	0.9166666666666666	0.8181818181818182	0.6222222222222222	0.7741935483870968	0.5757575757575758	0.4696969696969697	21.999764514045566	0.0	0.0	0.0	0.8709677419354839	0.15656565656565657	3.1	112.74359759208244	0.75	0.045454545454545456	0.05521472392638037	1.0	0.05555555555555555	0.06748466257668712	0.13131313131313133	0.15950920245398773	0.8387096774193549	0.15151515151515152	0.18404907975460122	0.6666666666666666
2183	2183.chunk	1	5	107	365	3	1	4	0	54	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	50	72.0	0	6	19	5	3	5	3	1	0	0	0	0	5	9	4	1	0	18.0	2	0	0	61.0	1	5	17	18	8	7	4	13	19.0	4.0	5.069444444444445	0.11320754716981132	0.05263157894736842	0.05555555555555555	0.013888888888888888	0.05263157894736842	0.05555555555555555	0.06944444444444445	0.2777777777777778	0.2631578947368421	0.05555555555555555	0.2222222222222222	0.16666666666666666	0.013888888888888888	0.05555555555555555	0.2222222222222222	0.7071067811865475	1.5811388300841895	2.757764159222963	2.919985580353726	169.136363636364	0.3584905660377358	0.7361111111111112	0.0	0.07407407407407407	5.815622570826664	0.75	0.05555555555555555	0.027777777777777776	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.188918942063234	0.9612332947607123	0.0	0.08333333333333333	0.2638888888888889	1.0	0.2777777777777778	0.2631578947368421	0.041666666666666664	0.3333333333333333	0.041666666666666664	0.013888888888888888	0.06944444444444445	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777777777777778	0.125	0.47368421052631576	0.5	0.05555555555555555	0.05263157894736842	0.2222222222222222	0.9425758934617803	0.0	0.1111111111111111	0.0	0.0	3.0	1.4	1.0	0.8421052631578947	0.8472222222222222	0.6944444444444444	47.91050683742333	0.42105263157894735	0.3684210526315789	0.21052631578947367	0.6842105263157895	0.2638888888888889	1.0555555555555556	61.72839506172839	1.0	0.013888888888888888	0.018867924528301886	1.0	0.06944444444444445	0.09433962264150944	0.25	0.33962264150943394	0.9473684210526315	0.2361111111111111	0.32075471698113206	0.8947368421052632
2184	2184.chunk	6	21	328	1147	24	3	27	0	97	17	5	5	3	2	3	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	106	272.0	3	11	56	9	0	16	7	4	4	1	0	0	19	33	21	5	0	15.0	12	4	3	137.0	6	15	26	45	5	4	15	21	47.0	18.133333333333333	4.216911764705882	0.09170305676855896	0.10714285714285714	0.4	0.022058823529411766	0.10714285714285714	0.4	0.07720588235294118	1.4	0.44680851063829785	0.09926470588235294	1.8	1.6	0.011029411764705883	0.2	1.8	1.7320508075688774	2.3145502494313788	2.456769074559977	4.64139560816457	69.5148148148148	0.18777292576419213	0.8419117647058824	0.0	0.17525773195876287	6.503754399047912	0.35661764705882354	0.0625	0.01838235294117647	0.01838235294117647	0.011029411764705883	0.007352941176470588	0.011029411764705883	0.0	0.011029411764705883	0.0	0.0	0.0	0.0	0.0	0.003676470588235294	0.003676470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.306845157494404	0.877658694981176	0.05357142857142857	0.04044117647058824	0.20588235294117646	1.1914893617021276	0.6	0.19148936170212766	0.0	0.0	0.025735294117647058	0.014705882352941176	0.058823529411764705	0.48484848484848486	0.01838235294117647	0.15151515151515152	0.014705882352941176	0.12121212121212122	0.003676470588235294	0.030303030303030304	0.0	0.0	1.2666666666666666	0.1213235294117647	0.5892857142857143	2.2	0.3333333333333333	0.10638297872340426	1.4	0.8041773454432858	0.0	0.8	0.26666666666666666	0.2	0.6666666666666666	0.6190476190476191	0.42857142857142855	1.0	0.5036764705882353	0.3897058823529412	19.899811463181667	0.10638297872340426	0.0851063829787234	0.3191489361702128	0.44680851063829785	0.17279411764705882	3.1333333333333333	140.030276816609	1.0	0.022058823529411766	0.026200873362445413	0.7142857142857143	0.05514705882352941	0.06550218340611354	0.16544117647058823	0.1965065502183406	0.9574468085106383	0.09558823529411764	0.11353711790393013	0.4642857142857143
2185	2185.chunk	7	8	118	516	6	1	7	0	63	9	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	63	101.0	6	6	33	6	1	0	0	0	1	0	1	1	5	2	3	2	0	8.0	5	1	0	78.0	7	8	26	13	0	1	2	15	18.0	12.625	5.108910891089109	0.189873417721519	0.24242424242424243	1.0	0.06930693069306931	0.21212121212121213	0.875	0.07920792079207921	1.0	0.4444444444444444	0.06930693069306931	0.875	0.75	0.009900990099009901	0.125	0.875	1.8708286933869707	2.0	3.2003787654626508	2.1666666666666665	132.260869565217	0.27848101265822783	0.7821782178217822	0.0	0.14285714285714285	6.133265443062145	0.6237623762376238	0.0891089108910891	0.039603960396039604	0.019801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.761290083637916	0.9440075965061616	0.18181818181818182	0.0594059405940594	0.32673267326732675	1.8333333333333333	0.75	0.3333333333333333	0.009900990099009901	0.5	0.0	0.0	0.0	0.0	0.009900990099009901	0.5	0.009900990099009901	0.5	0.0	0.0	0.125	0.125	0.625	0.019801980198019802	0.06060606060606061	0.25	0.25	0.1111111111111111	0.375	0.9211581006326502	0.0	0.625	0.125	0.0	0.7142857142857143	1.25	0.7272727272727273	0.8333333333333334	0.7722772277227723	0.6237623762376238	35.796308940429824	0.0	0.05555555555555555	0.1111111111111111	0.8333333333333334	0.1782178217821782	2.25	64.69953926085678	1.0	0.06930693069306931	0.08860759493670886	1.0	0.07920792079207921	0.10126582278481013	0.12871287128712872	0.16455696202531644	0.7222222222222222	0.25742574257425743	0.3291139240506329	0.7878787878787878
2186	2186.chunk	11	8	149	658	3	1	4	0	69	17	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	80	131.0	14	6	39	5	2	4	4	0	2	0	0	0	10	12	2	1	0	14.0	5	1	0	93.0	10	7	35	10	8	0	15	0	16.0	9.357142857142858	5.022900763358779	0.16831683168316833	0.28205128205128205	0.7857142857142857	0.08396946564885496	0.28205128205128205	0.7857142857142857	0.061068702290076333	0.5714285714285714	0.5	0.030534351145038167	0.2857142857142857	0.21428571428571427	0.007633587786259542	0.07142857142857142	0.2857142857142857	2.1320071635561044	1.75	3.962969619506085	1.7677669529663687	113.802631578947	0.297029702970297	0.7709923664122137	0.0	0.2463768115942029	6.328990368426813	0.5267175572519084	0.1297709923664122	0.030534351145038167	0.007633587786259542	0.007633587786259542	0.0	0.007633587786259542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.125447726947652	0.929726366475985	0.358974358974359	0.04580152671755725	0.29770992366412213	2.4375	0.35714285714285715	0.3125	0.015267175572519083	0.16666666666666666	0.030534351145038167	0.0	0.030534351145038167	0.3333333333333333	0.015267175572519083	0.16666666666666666	0.015267175572519083	0.16666666666666666	0.0	0.0	0.0	0.0	0.7142857142857143	0.0916030534351145	0.3076923076923077	0.8571428571428571	0.07142857142857142	0.0625	0.14285714285714285	0.8998449783332164	0.0	0.35714285714285715	0.07142857142857142	0.0	0.7272727272727273	0.625	0.8461538461538461	0.5	0.7099236641221374	0.6106870229007634	30.128957184663296	0.5	0.0	0.9375	0.0	0.12213740458015267	1.1428571428571428	76.91859448750073	0.9090909090909091	0.07633587786259542	0.09900990099009901	0.875	0.05343511450381679	0.06930693069306931	0.07633587786259542	0.09900990099009901	0.625	0.26717557251908397	0.3465346534653465	0.8974358974358975
2187	2187.chunk	9	5	190	782	10	3	13	0	90	10	2	4	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	92	166.0	14	28	58	5	0	0	0	0	0	0	0	0	7	3	1	1	0	12.0	7	2	1	111.0	8	5	52	16	0	0	20	0	21.0	13.833333333333334	4.710843373493976	0.09352517985611511	0.15517241379310345	0.75	0.05421686746987952	0.15517241379310345	0.75	0.030120481927710843	0.4166666666666667	0.23809523809523808	0.0783132530120482	1.0833333333333333	0.8333333333333334	0.018072289156626505	0.25	1.0833333333333333	1.885618083164127	1.5811388300841895	4.828078792603349	2.4688535993934706	112.009090909091	0.19424460431654678	0.8373493975903614	0.0	0.1111111111111111	6.437536492634468	0.5421686746987951	0.060240963855421686	0.012048192771084338	0.024096385542168676	0.0	0.006024096385542169	0.024096385542168676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.615270835340294	0.9212718019473997	0.2413793103448276	0.1686746987951807	0.3493975903614458	2.761904761904762	0.4166666666666667	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.018072289156626505	0.05172413793103448	0.25	0.08333333333333333	0.047619047619047616	0.08333333333333333	0.8728816371167201	0.0	0.5833333333333334	0.16666666666666666	0.08333333333333333	1.1111111111111112	1.4	0.9310344827586207	0.8571428571428571	0.6686746987951807	0.5542168674698795	28.199655815273996	0.0	0.0	0.9523809523809523	0.0	0.12650602409638553	1.75	100.88546958920017	0.8888888888888888	0.04819277108433735	0.05755395683453238	1.0	0.030120481927710843	0.03597122302158273	0.0963855421686747	0.11510791366906475	0.7619047619047619	0.3132530120481928	0.37410071942446044	0.896551724137931
2188	2188.chunk	2	1	262	968	15	0	15	0	72	6	4	1	2	2	0	1	0	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	80	229.0	27	22	91	24	0	1	0	0	1	0	0	0	3	11	0	0	0	28.0	4	0	0	94.0	2	1	66	9	0	0	32	0	32.0	8.178571428571429	4.22707423580786	0.014084507042253521	0.02197802197802198	0.07142857142857142	0.008733624454148471	0.02197802197802198	0.07142857142857142	0.004366812227074236	0.03571428571428571	0.03125	0.06550218340611354	0.5357142857142857	0.5357142857142857	0.0	0.0	0.5357142857142857	1.0	0.7071067811865475	4.892245489963268	1.125	32.7259259259259	0.07511737089201878	0.9301310043668122	0.0	0.08333333333333333	5.571639576659669	0.314410480349345	0.026200873362445413	0.017467248908296942	0.004366812227074236	0.008733624454148471	0.008733624454148471	0.0	0.004366812227074236	0.0	0.0	0.0	0.0	0.0	0.004366812227074236	0.004366812227074236	0.013100436681222707	0.0	0.0	0.0	0.0	0.0	0.004366812227074236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.211694844277844	0.8361294117178243	0.2967032967032967	0.09606986899563319	0.39737991266375544	2.84375	0.8571428571428571	0.75	0.0	0.0	0.0	0.0	0.004366812227074236	0.09090909090909091	0.004366812227074236	0.09090909090909091	0.004366812227074236	0.09090909090909091	0.0	0.0	0.0	0.0	0.10714285714285714	0.048034934497816595	0.12087912087912088	0.39285714285714285	0.0	0.0	0.0	0.7107404944772138	0.0	0.14285714285714285	0.0	0.0	0.0	3.0	0.7032967032967034	0.34375	0.4104803493449782	0.34934497816593885	14.400604202850523	0.0	0.0	1.0	0.0	0.13973799126637554	1.1428571428571428	339.04769169161534	1.0	0.008733624454148471	0.009389671361502348	1.0	0.004366812227074236	0.004694835680751174	0.039301310043668124	0.04225352112676056	0.28125	0.28820960698689957	0.30985915492957744	0.7252747252747253
